,고객ID,거주지,cluster,A_상반기_가구/인테리어_변화,B_상반기_가구/인테리어_변화,A_상반기_디지털/가전_변화,B_상반기_디지털/가전_변화,A_상반기_생활/건강_변화,B_상반기_생활/건강_변화,A_상반기_스포츠/레저_변화,B_상반기_스포츠/레저_변화,A_상반기_식품_변화,B_상반기_식품_변화,A_상반기_패션의류_변화,B_상반기_패션의류_변화,A_상반기_패션잡화_변화,B_상반기_패션잡화_변화,A_상반기_화장품/미용_변화,B_상반기_화장품/미용_변화,A_하반기_가구/인테리어_변화,B_하반기_가구/인테리어_변화,A_하반기_디지털/가전_변화,B_하반기_디지털/가전_변화,A_하반기_생활/건강_변화,B_하반기_생활/건강_변화,A_하반기_스포츠/레저_변화,B_하반기_스포츠/레저_변화,A_하반기_식품_변화,B_하반기_식품_변화,A_하반기_패션의류_변화,B_하반기_패션의류_변화,A_하반기_패션잡화_변화,B_하반기_패션잡화_변화,A_하반기_화장품/미용_변화,B_하반기_화장품/미용_변화,구매감소
6003,7180,울산시,1,155.0512821,414.9152542,-100,0,-68.17981634,-27.84431138,-100,0,-4.079903841,-42.92011816,80.77563769,0,1952.661232,-91.54130703,-64.83846154,-87.99884159,-21.88741722,0,0,0,20.22875985,-84.07598499,-82.5253664,-100,-24.18471434,-51.3282286,8.464646465,-100,0,-81.18577075,-36.58510863,-100,FALSE
6004,7181,경기도,5,22.5,0,0,0,-25.21837876,813.3939394,65.94827586,0,-50.37352064,2049.155556,30.55776892,0,-36.71826625,0,50.49438803,0,-100,0,0,0,-70.29743344,0,0,0,-58.91355379,-80.86560364,150.1349911,0,-76.75059952,0,-5.192982456,0,TRUE
6005,7183,강원도,1,0,-20.44052863,0,0,0,-63.86738579,0,-100,0,-32.48841544,0,-62.45901639,0,270.7026144,0,-75.28975741,0,-100,0,0,0,-36.60001163,0,-52.29106628,0,-78.08579756,0,-52.08236208,0,31.34673367,0,-7.258808725,FALSE
6006,7184,경기도,5,0,-100,0,0,0,-19.08017756,0,-72.25724882,334,-2.121495712,0,136.1793215,0,-33.53887399,0,9.400948992,0,-100,0,0,0,-17.21449438,0,-86.39069767,0,-12.25361193,0,-94.04574696,0,-85.37823328,0,-77.96160558,FALSE
6007,7185,서울시,5,0,0,0,0,-100,19.19632606,0,2506.896552,-59.03478261,-34.23346341,367.03125,-2,-73.82352941,0,0,-41.2345679,0,-71.10247693,0,0,-100,-33.11598925,0,0,598.0946746,-20.40399603,15014.4,0,-100,-59.61538462,-100,-52.2804878,FALSE
6008,7186,경기도,1,2.27098652,0,-59.67729469,0,46.22977346,-71.02770443,138.341716,0,34.72866258,-43.09350177,-47.75596131,-18.35284281,-48.72688675,49.26470588,-16.25536481,-100,100.8107328,0,388.2051282,0,-86.94804729,-10.27078177,1235.275362,0,-4.037600526,-4.687439444,36.21526023,815.6187291,-39.15494164,0,-64.97368421,-63.7568306,FALSE
6009,7188,서울시,1,3004,0,0,0,-20.42105263,0,0,0,87.51758172,0,55.7221214,0,75.99720058,0,-40.18312677,0,-86.55835039,-100,-63.06532663,0,1164.721818,184.5308642,-76.07364506,0,-37.0328983,-11.35940218,8.69913327,0,10.76391721,0,-23.35660669,0,FALSE
6010,7189,부산시,1,0,0,-96.3425,0,-57.78275862,-68.527358,118.3719399,0,-89.77681005,-12.65494561,16.2455577,0,-20.66062557,0,-100,0,39.20694864,0,0,0,716.8495298,13.65690054,-56.6723116,0,86.33661728,645.2307692,40.49221062,0,-43.7253769,0,-100,0,FALSE
6011,7190,경기도,0,-14.08756567,0,0,0,0,0,1052.639216,0,359.3166667,0,161.7868029,0,1281.333333,0,4235.8,0,-95.36096139,0,0,0,-8.514024269,0,2.967422096,0,2449.12,210.6971154,3295.301961,0,607.4956982,0,85.71428571,734.6969697,FALSE
6012,7191,경상남도,5,-100,-12.75362319,-34.16083916,0,0,11.88101487,-43.70201444,-43.05084746,-100,-12.5216998,-100,-36.125,647.4576271,-80.32128514,0,-5.45392022,0,0,-17.50929368,0,0,-46.04684638,-100,0,0,-66.77692886,-2.403846154,-69.35964912,0,-98.63192182,0,-26.86266999,TRUE
6013,7192,인천시,5,0,-38.34210526,0,0,-100,33.85038143,-100,-21.14329268,-90.34926471,27.61338977,-72.80405405,87.45226131,0,-94.12941176,-100,125.9352941,0,168.4615385,0,0,0,-50.82681095,0,-57.90322581,-67.1709531,41.36020173,0,0,0,0,0,-19.5935145,FALSE
6014,7193,경기도,0,-48.45628415,0,7,0,-64.36481439,-53.20334262,188.1283582,0,-69.4116205,0,-6.16016201,0,-25.6943395,0,196.0541444,0,393.4792899,0,-41.89575758,0,-38.93013163,0,378.4554974,0,-40.33708091,0,57.66852974,0,939.5127164,0,-54.55459739,0,FALSE
6015,7194,서울시,1,0,226.2777778,0,0,936.199187,288.267472,-18.89027743,0,-32.35873835,124.6255979,-70.47483409,0,226.2834437,0,218.6169102,-100,0,-51.42608696,0,0,571.3383085,122.1584067,120.7088651,0,0.491780958,121.510357,-15.157118,-80.44600939,199.2291169,34.7761194,0,0,FALSE
6016,7195,전라남도,0,0,-73.69374264,0,0,0,-76.2333996,-38.89450624,0,100.6097561,-39.61329996,273.4899329,-80.48519737,0,-93.30882353,-76.08333333,-88.96300788,0,-100,0,0,0,-46.97828487,-100,0,-100,92.65918488,-100,57.64705882,-100,-100,0,0,TRUE
6017,7196,부산시,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
6018,7197,인천시,1,-100,0,0,0,-53.70360409,0,-90.62696607,0,11.73264216,0,-74.83817592,0,-68.31641286,0,69.11039657,0,269.9783037,0,0,0,0,0,6.575568154,0,-62.41186389,0,-1.862704144,0,-71.78649237,0,25.96172623,0,TRUE
6019,7198,경기도,1,-12.64141414,-87.41830065,0,0,40,119.4189744,-32.18054202,0,37.17007302,-40.34782141,-35.43601145,0,-59.3289558,35.77586207,-100,-44.92020333,-97.64818605,-43.21428571,-100,0,-54.31763285,32.23317838,-42.67032314,0,-30.59654327,-20.70319838,-42.22137331,-100,-52.23134719,-65.66193853,0,-29.22899402,TRUE
6020,7199,서울시,4,-100,0,-100,0,-53.68622797,0,55.04291948,0,-33.28039131,0,-31.22480371,0,-96.55778012,0,-91.72678434,0,-93.12706271,0,0,0,-74.07292818,0,-5.409057164,0,0.037618138,-100,-29.68620513,0,48.60639777,0,-67.57301108,0,TRUE
6021,7200,경기도,5,124.3589744,-61.20155039,0,0,-70.75442248,-70.84547347,-39.17793965,-40.06849315,-67.88314693,-50.03281281,-60.6405694,0,-79.71014493,-82.68041237,0,-100,-93.98979674,-80.51136364,-100,-100,-77.76250834,-85.09665378,-97.99724296,-74.59793814,-68.40766609,84.78877446,-83.01780146,0,-92.26628895,-94.95289855,0,0,TRUE
6022,7201,서울시,4,0,0,0,0,0,-4.816197739,0,-100,130.8432836,-12.17150692,0,-46.42857143,-100,177.2881356,-100,48.21100917,0,-44,0,0,0,62.83649416,0,-100,5.075993193,-27.94594291,-87.01854494,14.93360996,0,169.0394225,0,29.69341749,FALSE
6023,7202,울산시,2,218.2900512,0,-50.67140825,0,-40.24803329,0,-84.81884882,0,30.78473896,0,-13.71615896,0,64.65203395,0,173.6065922,0,-87.28129206,0,-92.13612451,0,-49.53401903,-100,-51.09818647,0,18.57834162,-100,-63.48957842,0,-73.28784975,0,-67.29854414,0,TRUE
6024,7203,서울시,4,-100,0,0,0,0,-100,493.0806452,0,262.6320065,0,154.8720665,1280,1679.849598,0,529.4636909,0,-100,0,-100,0,-56.68278883,0,-38.72470245,0,27.42554195,0,42.71194274,0,56.80982309,0,-71.85147568,0,FALSE
6025,7206,경상북도,0,0,-75.72864322,0,0,0,-78.33618039,0,27.76635514,0,-50.85936287,0,-93.54090909,0,54.20588235,0,-92.14301192,0,-64.78350515,0,0,0,-55.0825322,0,184.3355856,0,-51.16026158,-100,144.5149526,0,190.1941748,0,-58.49509898,TRUE
6026,7209,경기도,0,0,0,0,0,0,-90.31570985,0,-75.01416431,0,-72.77864314,0,52.5877193,0,-99.00884956,0,0,0,-97.11522288,0,-100,199.4444444,103.040619,-87.93820559,-87.2,-39.28293281,-74.3425125,-70.90964405,-64.57034939,-70.12955466,220.212766,0,-44.73684211,TRUE
6027,7210,부산시,1,-100,8125.84,-100,0,-92.69230769,89.68698019,-100,191.7180617,-11.58351709,-9.110460729,-91.76845943,164.548495,-100,-94.65517241,0,29.45018975,0,-50.26890756,-100,0,0,4.577382594,0,-70.13333333,-18.83676366,-31.6976241,-90.15721604,0,0,207.44,-47.5,10.06218959,FALSE
6028,7211,서울시,4,0,47.86516854,0,0,0,-34.89630566,0,-100,-45.30582129,-36.17746039,0,-66.92073171,0,0,-100,-30.85065983,-100,-100,0,0,0,10.82506301,-100,0,286.8465566,-36.11819164,0,-20.04953346,-68.58974359,288.8888889,0,-22.08881579,TRUE
6029,7212,경기도,1,117.0599546,0,-100,0,87.39261667,-100,64.19823445,0,-25.83493013,-100,-61.02334608,0,14.74798777,0,-81.27157895,0,-84.95908155,0,1944.75,0,764.0588819,-100,32.78493476,0,-32.81444962,-8.710354967,-15.42860721,0,-76.42233948,0,108.7541713,0,FALSE
6030,7213,서울시,1,-100,0,102.5580619,0,-100,0,-100,0,29.00974128,0,-61.1112179,0,100.1897101,0,-40.27394409,0,0,0,-95.74324324,0,-35.48047473,0,-98.48240421,0,-82.18470699,131.3804029,-87.11467339,0,-62.87139555,0,1099.166753,-100,TRUE
6031,7214,서울시,0,0,0,0,-100,0,3575,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.91096979,-59.94219653,0,-100,-100,15.87837838,0,271,0,0,0,FALSE
6032,7216,서울시,5,0,84.8,0,0,0,-21.3897144,-100,0,-78.43530049,-3.049312576,0,-100,0,62.10526316,0,-67.87769784,0,0,0,0,0,-46.84536907,0,0,0,-26.34134522,0,214.0932642,0,-50.16666667,0,-63.98345709,FALSE
6033,7217,부산시,4,100.7704626,0,-81.20224719,0,-27.16415293,-44.65503569,138.472973,0,-41.79011061,484.3775468,-55.28322746,0,-92.92194198,-100,-57.35787716,0,329.0860927,0,0,0,3748.510638,811.8639053,-15.47593583,0,97.97516385,1719.668192,1.782059236,0,-72.18037661,0,-62.95909487,0,FALSE
6034,7218,서울시,0,0,0,0,0,-100,0,0,0,-11.19472931,0,-85.64920273,18.35482856,0,-24.43181818,-38.96891585,-31.86692329,0,0,0,0,-100,32.79411765,0,0,-81.14692296,4025.86125,-20.52829047,-45.25245098,-33.5,-100,-86.45743766,6.021031208,FALSE
6035,7219,경기도,1,0,0,0,0,-94.42745098,350.0683082,0,0,-11.09004739,-36.56415189,-82.1311962,0,0,0,-89.01482461,-56.85139908,0,198.9583333,-100,0,2282.692308,5.350836859,-100,0,34.45544554,-41.46720623,381.6573557,0,-100,-81.8174727,-52.70108428,-17.17869117,FALSE
6036,7221,서울시,5,191.4447866,0,-100,0,-12.98183286,-41.98142337,-76.38449612,1122.8125,-77.64615593,-44.15335687,-26.82007089,-83.73046875,-25.19049896,0,528.25,-68.82575336,1508.755556,0,0,0,-26.35234986,-19.36767253,4.585240275,-61.26666667,-23.64222413,-60.52668837,-58.30949746,0,-10.40149144,215,-80.28058361,174.1809291,TRUE
6037,7222,경기도,1,90.4,0,0,0,28.31647399,0,-22.73002817,0,26.61693553,0,342.7248201,0,-22.31026243,0,-52.43372968,0,-34.49132948,0,-96.63784822,0,209.9086181,0,-45.84612949,0,-24.78810657,0,-22.8687127,0,-43.53963084,0,-49.50704225,0,TRUE
6038,7223,경기도,5,0,206.64375,0,0,-100,29.84060702,0,-100,-90.95121951,-35.89202791,-100,-67.91666667,0,-100,0,39.86792453,0,-12.79166667,0,0,0,-65.48239213,0,-100,0,-24.03845181,0,-54.13793103,0,-67.20516963,0,-61.69312169,TRUE
6039,7224,충청북도,0,0,0,0,-100,0,-26.33734641,-56.84818482,0,-100,38.33825357,285.7697947,196.1,8.474820144,189.7849462,0,-11.93426214,0,695.503876,0,-100,0,-57.89625638,-79.47257384,0,0,-35.03975561,-54.65587045,110,-65,244.743083,0,40.97233571,FALSE
6040,7225,경기도,1,0,0,0,0,33.70641145,0,-100,0,-41.62765927,0,3.29588015,0,52.96912114,0,-58.62818591,0,0,0,0,0,-26.2479457,-91.33027523,115.1764137,0,3.114063619,-72.00235373,0,0,-10.00144071,0,0,-100,FALSE
6041,7227,경기도,1,73.6749522,-100,0,0,-6.091242758,-100,47.30085441,0,-64.58899494,-100,-51.91081254,0,358.4129983,0,3.497817944,0,-70.18267642,0,23.44669604,0,-31.27135,0,-3.870094997,0,-74.27545725,0,-16.59966927,0,-29.91219277,0,17.21327376,0,FALSE
6042,7229,부산시,5,-100,-100,0,-100,0,-65.22205626,-20.24734331,-46.06112785,63.46670069,-34.55174511,-37.48608534,36.18181818,-79,-72.92202877,-62.25773196,251.7948718,-100,79.28057554,-83.68444644,0,0,-56.63028674,-84.38559013,-100,102.5577812,-27.11103613,201.6453676,-5.583832335,96.72145428,-62.31527094,-39.13043478,-24.52204645,TRUE
6043,7230,경기도,0,0,0,0,0,0,0,-64.75202429,0,0,0,0,0,-2.624630093,0,0,0,0,0,0,0,0,0,-79.19501972,0,0,0,26.64556091,0,-100,0,0,-100,TRUE
6044,7231,부산시,5,0,-100,0,0,-37.35803758,-0.26760123,34.8118551,468.75,-66.39254248,-82.79432424,-56.3177814,-100,-89.64412268,-43.43434343,-92.61855166,-96.74922601,0,103.3088235,0,0,-34.59800952,-28.78745203,-90.715283,-63.15789474,-82.57668712,-75.35921769,-55.5120605,-100,74.61172607,-100,12.83986906,-86.35287671,TRUE
6045,7234,서울시,0,-100,0,-80.97407698,0,-100,0,-100,0,-100,0,275.5382775,0,0,0,0,0,0,0,-93.73103243,0,416.6906475,0,-68.74685139,0,67.28346457,0,-94.51647758,0,-100,0,0,0,FALSE
6046,7235,서울시,1,0,0,0,0,-62.71578947,-95.65710237,-30.32673834,-100,-19.33070889,-41.72002614,269.9539303,0,3190.176842,0,-8.035822939,0,0,0,0,0,180.0226244,626.7692308,10.91621459,-100,61.6012478,1054.317739,29.54882885,-88.33333333,33.58532367,0,-94.38751647,0,FALSE
6047,7236,경기도,4,0,-91.74,0,0,0,-34.64693957,0,-100,0,27.73160096,42.11428571,-100,182.5846154,-89.01098901,0,34.18407311,0,0,0,0,0,29.45152991,0,184.375,-100,-29.28966358,-96.54511476,-53.50241546,-100,63.67952522,0,-17.20284664,TRUE
6048,7237,인천시,1,-31.11248135,0,-71.78325545,0,-11.2195122,0,21.75189394,0,-52.95853363,0,27.34090269,0,56.49666667,0,158.0575875,0,-18.30425753,0,0,-100,148.5,-100,-90.95327807,0,9.22752809,-100,-50.4096823,0,-59.27778698,0,25.2643529,0,TRUE
6049,7238,경상북도,2,-23.04150198,0,-100,0,-76.95473251,-90.23592216,30.96939161,0,73.89619171,-70.87425413,79.26494069,0,-73.886233,-100,-53.82585752,0,-77.01931739,-100,-100,0,-3.50877193,-62.03909673,241.1606114,0,-36.11912068,28.80533568,81.50529746,0,-98.46625767,0,-64.05280528,0,FALSE
6050,7239,서울시,1,-100,-100,0,0,-99.11117993,0,-100,0,-65.39048219,-100,-95.66366038,226.0759494,-85.04273504,0,-90.65023153,0,0,0,-100,0,-99.82662539,-36.73076923,-100,0,-60.8963838,0,-70.92007435,0,-72.8358209,0,-77.05347127,0,TRUE
6051,7241,서울시,4,-100,0,247.2868217,0,-28.11422795,-31.55555556,-84.08146993,0,-12.68706723,198.7423935,-26.78940724,0,4011.567434,0,-13.27205882,0,-100,0,-14.6,0,-44.22335942,0,6.278395615,0,17.11319531,-79.82132222,-22.04546531,0,-89.94541798,0,34.38558068,0,FALSE
6052,7242,경기도,0,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
6053,7244,경기도,1,220.173913,0,334,0,14.21647819,9.837027379,-45.86238532,0,-5.955907682,0,-65.01141276,0,33.27376287,0,-18.81359708,0,-100,0,238.3333333,0,-26.9513506,-67.34883003,-77.65227639,0,-29.92817927,64.49850299,6.478813559,0,-84.97630939,0,72.40137812,0,TRUE
6054,7245,경기도,1,134.3068966,0,0,0,-27.06876021,0,717.3709091,0,-16.4322171,0,9.777036441,0,238.7599179,0,193.8168273,0,21.3623327,0,0,0,352.4069636,0,284.323084,0,8.294998254,0,-71.49790305,0,316.4118625,0,-46.87074603,0,FALSE
6055,7246,서울시,5,0,0,0,0,0,363.3261091,-100,0,-79.7904809,-6.469176063,-74.74278846,0,0,945.8,-37.55460627,-37.93333333,0,-78.58164482,0,-80.17064846,0,-23.39206534,0,-100,438.9879241,-2.337696265,0,0,-86.50863699,52.54716981,109.3039049,-84.00222965,FALSE
6056,7247,경기도,4,-99.63855757,14.33333333,-100,0,-73.41047218,-66.24453669,-4.05966176,0,-63.17559176,-62.74527685,-39.36659171,2.048192771,-1.296187527,0,-72.87288363,-15.97295882,0,0,0,0,170.3296926,22.99843219,-85.76113579,-100,-2.97684528,-20.94266113,-35.37588962,-70.433213,-60.0868831,-100,-38.58058087,28.60594944,TRUE
6057,7248,서울시,3,0,-74.69879518,0,0,0,-37.29876684,0,0,29.8828125,-26.35917262,-100,-51.84482759,-100,-48.66666667,-100,231.7708333,0,-91.99769053,0,0,0,-41.79992275,-76.78347935,-100,-2,-5.015579168,173,-56.15110054,0,-92.39554318,0,-63.6006611,FALSE
6058,7250,광주시,1,0,-100,0,0,0,-10.92637823,0,645.5,-30,88.16763638,0,-100,0,-100,0,8.323209106,0,0,0,0,0,-59.3166711,0,0,0,-58.67238748,0,-100,0,379.5,0,-43.14333913,FALSE
6059,7252,경기도,1,0,-24.64511041,0,0,0,-15.52115942,0,-100,0,-33.28060621,0,0,0,0,0,378.8,0,-100,0,0,0,-28.19153395,0,-100,0,-41.341591,0,0,0,250,0,68.76712329,FALSE
6060,7253,서울시,1,-0.833333333,0,755.5555556,0,-18.82568807,-63.06883868,-84.3490566,5.897435897,-51.70050352,-62.64765784,-72.34767382,650.4411765,-97.08964322,0,-79.28135437,-86.07954545,0,-82.89473684,0,0,-60.11403443,34.76971572,0,-87.18819188,-40.04396324,50.9572871,-27.11630815,0,28.27182472,0,-60.58616188,-70.45698925,TRUE
6061,7254,경기도,1,-30.34431696,0,0,0,-62.40253915,0,62.79684283,0,-48.27720059,0,123.2735812,0,-7.567970087,0,-34.41131463,0,-11.05998547,0,-67.23916039,0,-24.45701887,0,-49.79186834,0,-22.83908465,0,-65.95314803,0,-82.87316503,0,-46.86315039,0,TRUE
6062,7255,서울시,1,-72.59461733,-100,0,0,-71.58,-20.86196127,482.7857143,0,-27.95964126,-31.50833561,-23.1817281,45.83333333,95.30316742,-79.44237918,0,25.84864865,0,92.08754209,0,0,0,-64.62231418,0,0,26.75490196,-43.60590233,-100,0,-100,-44.29577465,0,-91.02020202,TRUE
6063,7257,부산시,1,0,0,0,0,-62.63345196,0,-100,0,-53.32088997,0,-73.92855269,0,-88.97155361,0,15.69037657,0,-81.3232808,0,-97.22372881,0,-73.35101148,0,-100,0,15.58746485,0,-98.79272865,0,40.38147139,0,-8.530945587,0,TRUE
6064,7258,경기도,5,0,0,0,0,0,-43.97295806,0,-94.21052632,0,-64.84818513,0,-81.48888889,0,0,0,-92.7804878,0,-72.66853933,0,0,0,-54.34715369,0,-100,0,-52.72470274,0,170.8542714,0,-100,0,-88.47764757,TRUE
6065,7260,경기도,1,7.591871766,0,-94.57266498,0,13.52199691,0,-18.39572193,0,2.190446085,0,150.8265358,0,-53.71498164,0,-77.4620506,-100,-85.00750758,0,0,0,-93.83683678,0,-78.58440262,0,-49.33104876,0,22.20049881,0,213.9086991,0,-100,0,FALSE
6066,7261,경기도,0,0,0,0,0,0,87.44075829,0,0,0,30.08434216,0,-100,-100,-85.98214286,0,-5.65032538,0,0,0,0,0,-29.38305085,102.3970037,0,-100,-15.61134604,-59.20118343,0,34.99177632,613.3,0,-0.830374835,FALSE
6067,7262,부산시,2,-93.62396338,0,-75.79138146,0,-69.90468036,-38.72037915,-66.58476387,0,-42.55108016,147.7435962,-30.27036208,0,-33.47431201,0,-7.558453237,41.16666667,161.1021021,0,-14.22874494,0,-25.97091046,-67.61911435,-85.00196724,-100,-53.44671892,-67.67725066,-59.96494092,0,-31.18138687,-100,-73.72804217,-39.28741093,TRUE
6068,7263,경기도,1,0,-100,-100,110,-23.80835381,-33.47549909,323.5834379,-82.37037037,133.8228836,-11.20586762,183.6044345,0,-51.71990541,-52.93785311,-38.46446133,-96.01328904,-88.37471497,0,-100,-85.27372699,-25.7823741,370.1170213,-35.71261867,0,-35.71660357,39.90214596,-74.50364843,-100,-82.74663915,0,0,0,TRUE
6069,7264,전라북도,1,0,-75.43120738,0,0,0,-32.06292835,0,-100,23,-47.15507854,-92.125,-100,-100,0,0,0,0,-80.39007092,0,0,0,-45.70749398,0,67.08542714,-100,-25.29873343,-100,1185,0,13.32820513,0,-90.71253071,TRUE
6070,7265,경기도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
6071,7267,경기도,1,-99.14701414,0,71.045,0,-17.14132818,0,-34.30051834,0,-41.85528143,0,-6.048261172,0,5.495105646,0,-12.89510641,0,282.4798075,0,-37.70518519,0,-35.11271793,0,5.128672157,0,-36.1621714,0,22.05977564,0,-35.14848278,0,-12.10039017,0,FALSE
6072,7268,부산시,0,0,0,0,0,0,842.55,0,0,-23.93600966,730.7352941,0,-100,0,-100,0,-89.6572104,0,0,0,0,0,-85.5483871,0,0,0,7.017478617,0,-37.02811245,0,1178.666667,0,57.55932203,FALSE
6073,7269,서울시,1,598.5714286,0,0,0,66.27011494,0,23.04924947,0,503.2200283,0,-74.10932636,0,454.1454545,0,0,0,0,0,0,0,0,2405.808219,40.95165371,0,1039.642581,-81.7367312,163.7108556,0,-91.34615857,0,0,0,TRUE
6074,7271,서울시,1,24.72710812,0,0,0,-24.19348964,125.1577645,-35.70507464,0,-66.79002012,-71.76848697,-52.38490483,-33.96226415,56.95459719,-81.89655172,-32.42698226,-17.09430756,-93.82162926,-100,-100,0,-57.59742443,-18.03164115,393.4518785,0,-48.27041917,-74.87675358,-79.70097004,0,107.9982888,-100,-74.04336947,-100,TRUE
6075,7272,서울시,4,0,0,-32.04746366,0,664.8607595,54.06761364,15.82733813,0,-51.63931564,38.20901135,-57.84751708,-85.01355014,-81.83356841,-55.48245614,-100,-53.50709768,0,90.67768595,-61.40028108,0,-31.09938208,-39.09015592,-100,0,-17.33914174,-6.883710288,-18.24775876,-37.4695122,-52.43589744,0,-56.39344262,-29.41222776,FALSE
6076,7273,부산시,1,-98.38586792,0,-40.28818444,0,-22.03573671,-43.67740081,-37.50917614,-100,-33.71678209,-36.16198032,-56.29506934,0,-84.49459117,-100,-33.18952827,0,276.0191947,-29.64646465,-94.44908537,0,974.9183147,-80.43218891,-59.48831039,0,-52.12663945,-41.57781683,-76.81149415,-100,265.7424681,0,-95.1753171,0,TRUE
6077,7275,서울시,1,0,0,-100,0,0,-63.66221151,-81.30336561,-100,67.49908021,-65.99000504,-80.76462077,-100,-73.54833944,0,-72.92934082,37.66666667,-100,-100,0,0,0,-5.514978602,130.1465211,0,99.34040501,11.2984108,140.2368795,0,-6.906723795,0,9.560825675,0,FALSE
6078,7276,충청북도,5,0,44.52307692,0,0,0,-61.83521515,0,-98.74468085,0,-49.50007259,0,-96.67919799,0,52.33160622,0,-87.41750608,0,-100,0,-100,0,-77.87250618,0,-100,0,-93.37239077,0,-100,0,-97.60142104,0,-95.90072324,TRUE
6079,7277,서울시,5,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TRUE
6080,7278,서울시,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.05263158,0,0,0,-89.80906921,0,0,0,0,0,-100,FALSE
6081,7279,경기도,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
6082,7280,서울시,1,0,0,0,0,87.24703276,-100,-15.91811369,0,-7.722329903,-3.054910293,64.05911739,0,-43.67370599,0,-28.091916,0,0,0,-94.82223408,0,-96.28010917,986.6013072,-0.305216426,0,-45.48073147,-79.87039773,-37.44246639,0,-33.63518151,0,-44.37622247,0,FALSE
6083,7281,경기도,4,-52.76570289,0,0,0,-54.55839522,0,0,0,-39.87675402,-53.15753425,-4.390593047,0,-98.47288276,0,-76.69811321,0,-91.89096126,0,0,0,-47.42415961,0,34.35714286,0,-69.5981994,0,-17.14564928,0,89.6252669,0,-37.98981426,0,TRUE
6084,7282,경상남도,1,-89.07643312,0,0,-100,-51.88194103,-77.64742785,26.62068966,-100,-42.21940272,46.2587074,-52.02494114,0,-71.39402341,0,-29.45721925,-100,-63.23232323,0,0,0,-67.49328073,-93.87961336,-46.7196468,0,-45.93331013,-67.07232426,53.21368625,0,-72.3547693,0,1145.87156,-43.26315789,TRUE
6085,7283,광주시,0,0,0,0,0,0,-94.70119522,40.72869226,0,-100,-91.51455877,-77.5877193,0,2.431192661,0,0,0,0,0,0,0,0,-81.26810977,163.34,-100,0,-100,800.9,0,-100,0,0,0,FALSE
6086,7284,경상남도,5,0,0,0,-100,0,-16.7640495,-93.96332073,6.022181146,-95.61417972,-40.70019857,-100,-12.69906929,-100,225,0,-31.35775862,0,0,0,0,0,27.59144626,0,57.59210526,95.45806452,-47.123127,-87.41007194,203.1988473,-100,1041,0,0,FALSE
6087,7285,부산시,5,0,0,0,0,0,0,0,0,-100,-75.81372058,-100,425,0,0,0,0,0,0,0,0,0,0,-100,0,0,-31.75,-100,-100,0,0,0,0,TRUE
6088,7286,경상남도,5,36.7035345,49.3902439,-94.41457367,-100,-90.42548742,-31.05125622,-88.04464723,-40,-64.95329143,7.831452971,-15.65478657,0,-43.85145764,-100,-81.45204028,0,-23.39396504,0,78.44408946,0,-4.833277716,-75.7563532,-57.02975121,-100,-79.60353334,-40.88846198,-30.96716994,0,732.0124417,-93.63636364,-59.48152619,207.125,TRUE
6089,7287,전라북도,1,-90.1010101,0,-100,0,0,-100,-34.01431594,0,-59.01083238,86.0976215,-60.14173004,0,122.1293818,0,-90.60002524,-100,0,0,110.0610574,0,-75.65217391,-100,-40.21579226,0,37.71928474,0,-46.66402277,0,-32.50362195,0,-75.41577474,0,TRUE
6090,7288,경기도,1,0,0,0,0,172.1412737,0,54.39018154,0,1.753320434,0,127.6920966,0,798.7171053,0,-65.75364155,0,0,0,0,0,-15.87573885,-25.12967269,-83.7302726,0,-42.15949403,7.424273504,16.06917783,0,-30.55417326,-100,27.12651822,0,FALSE
6091,7289,서울시,5,482.1052632,-12.43798724,0,-100,310.5769231,-19.27220927,3939.538462,152.1115538,154.4665012,-29.326715,-47.74238227,-71.12667091,-49.84332888,273.2291002,-100,-5.464333782,0,70.67458867,0,0,0,28.91584195,679.8636364,-13.94194757,19.82142857,-13.04498033,-59.0821256,12.44452031,-10.43010753,-35.87843913,63.1875,27.12424797,FALSE
6092,7291,서울시,0,0,0,0,0,0,0,0,0,0,-53.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE
6093,7292,전라북도,0,0,-26.390625,0,0,0,-41.55392768,-32.99145299,0,-100,9.757321824,-100,-34.21509335,-100,-30.66666667,-100,-81.27507802,0,199.028169,0,-100,0,-51.71311492,0,0,-100,-27.7771762,-100,0,-100,27.78017241,0,372.5,TRUE
